Longitudinal_position,Prismatic_coefficient,Length_displacement_ratio,Beam_draught_ratio,Length_beam_ratio,Froude_number,Residuary_resistance
0.05415695768289582,0.03714218985347049,-0.03418366616095727,2.582086091578513,-1.8046299382452424,-1.1163126113028765,0.56
0.05415695768289582,0.03714218985347049,-0.03418366616095727,2.582086091578513,-1.8046299382452424,-0.8682431421244595,0.86
0.05415695768289582,0.03714218985347049,-0.03418366616095727,2.582086091578513,-1.8046299382452424,-0.6201736729460426,1.31
0.05415695768289582,0.03714218985347049,-0.03418366616095727,2.582086091578513,-1.8046299382452424,-0.3721042037676257,1.99
0.05415695768289582,0.03714218985347049,-0.03418366616095727,2.582086091578513,-1.8046299382452424,-0.12403473458920858,2.94
0.05415695768289582,0.03714218985347049,-0.03418366616095727,2.582086091578513,-1.8046299382452424,0.12403473458920802,4.21
0.05415695768289582,0.03714218985347049,-0.03418366616095727,2.582086091578513,-1.8046299382452424,0.37210420376762515,5.54
0.05415695768289582,0.03714218985347049,-0.03418366616095727,2.582086091578513,-1.8046299382452424,0.6201736729460418,8.25
0.05415695768289582,0.03714218985347049,-0.03418366616095727,2.582086091578513,-1.8046299382452424,0.868243142124459,13.08
0.05415695768289582,0.03714218985347049,-0.03418366616095727,2.582086091578513,-1.8046299382452424,1.116312611302876,21.4
0.05415695768289582,0.03714218985347049,-0.03418366616095727,2.582086091578513,-1.8046299382452424,1.3643820804812927,33.14
0.05415695768289582,0.03714218985347049,-0.03418366616095727,2.582086091578513,-1.8046299382452424,1.6124515496597098,50.14
0.05415695768289582,-0.0058645562926570045,1.23241112211883,0.024085074511347514,1.3052816745598887,-1.6124515496597103,0.2
0.05415695768289582,-0.0058645562926570045,1.23241112211883,0.024085074511347514,1.3052816745598887,-1.3643820804812934,0.35
0.05415695768289582,-0.0058645562926570045,1.23241112211883,0.024085074511347514,1.3052816745598887,-1.1163126113028765,0.65
0.05415695768289582,-0.0058645562926570045,1.23241112211883,0.024085074511347514,1.3052816745598887,-0.8682431421244595,0.93
0.05415695768289582,-0.0058645562926570045,1.23241112211883,0.024085074511347514,1.3052816745598887,-0.6201736729460426,1.37
0.05415695768289582,-0.0058645562926570045,1.23241112211883,0.024085074511347514,1.3052816745598887,-0.3721042037676257,1.97
0.05415695768289582,-0.0058645562926570045,1.23241112211883,0.024085074511347514,1.3052816745598887,-0.12403473458920858,2.83
0.05415695768289582,-0.0058645562926570045,1.23241112211883,0.024085074511347514,1.3052816745598887,0.12403473458920802,3.99
0.05415695768289582,-0.0058645562926570045,1.23241112211883,0.024085074511347514,1.3052816745598887,0.37210420376762515,5.19
0.05415695768289582,-0.0058645562926570045,1.23241112211883,0.024085074511347514,1.3052816745598887,0.6201736729460418,8.03
0.05415695768289582,-0.0058645562926570045,1.23241112211883,0.024085074511347514,1.3052816745598887,0.868243142124459,12.86
0.05415695768289582,-0.0058645562926570045,1.23241112211883,0.024085074511347514,1.3052816745598887,1.116312611302876,21.51
0.05415695768289582,-0.0058645562926570045,1.23241112211883,0.024085074511347514,1.3052816745598887,1.3643820804812927,33.97
0.05415695768289582,-0.0058645562926570045,1.23241112211883,0.024085074511347514,1.3052816745598887,1.6124515496597098,50.36
-0.012034879485087503,0.4242029051686179,-1.696589325778181,0.04235651034754117,-1.8046299382452424,-1.6124515496597103,0.2
-0.012034879485087503,0.4242029051686179,-1.696589325778181,0.04235651034754117,-1.8046299382452424,-1.3643820804812934,0.35
-0.012034879485087503,0.4242029051686179,-1.696589325778181,0.04235651034754117,-1.8046299382452424,-1.1163126113028765,0.65
-0.012034879485087503,0.4242029051686179,-1.696589325778181,0.04235651034754117,-1.8046299382452424,-0.8682431421244595,0.93
-0.012034879485087503,0.4242029051686179,-1.696589325778181,0.04235651034754117,-1.8046299382452424,-0.6201736729460426,1.37
-0.012034879485087503,0.4242029051686179,-1.696589325778181,0.04235651034754117,-1.8046299382452424,-0.3721042037676257,1.97
-0.012034879485087503,0.4242029051686179,-1.696589325778181,0.04235651034754117,-1.8046299382452424,-0.12403473458920858,2.83
-0.012034879485087503,0.4242029051686179,-1.696589325778181,0.04235651034754117,-1.8046299382452424,0.12403473458920802,3.99
-0.012034879485087503,0.4242029051686179,-1.696589325778181,0.04235651034754117,-1.8046299382452424,0.37210420376762515,5.19
-0.012034879485087503,0.4242029051686179,-1.696589325778181,0.04235651034754117,-1.8046299382452424,0.6201736729460418,8.03
-0.012034879485087503,0.4242029051686179,-1.696589325778181,0.04235651034754117,-1.8046299382452424,0.868243142124459,12.86
-0.012034879485087503,0.4242029051686179,-1.696589325778181,0.04235651034754117,-1.8046299382452424,1.116312611302876,21.51
-0.012034879485087503,0.4242029051686179,-1.696589325778181,0.04235651034754117,-1.8046299382452424,1.3643820804812927,33.97
-0.012034879485087503,0.4242029051686179,-1.696589325778181,0.04235651034754117,-1.8046299382452424,1.6124515496597098,50.36
-0.012034879485087503,0.166162428291853,-1.7757515000456696,-1.7482442015994755,-0.22947990059069495,-1.6124515496597103,0.12
-0.012034879485087503,0.166162428291853,-1.7757515000456696,-1.7482442015994755,-0.22947990059069495,-1.3643820804812934,0.26
-0.012034879485087503,0.166162428291853,-1.7757515000456696,-1.7482442015994755,-0.22947990059069495,-1.1163126113028765,0.43
-0.012034879485087503,0.166162428291853,-1.7757515000456696,-1.7482442015994755,-0.22947990059069495,-0.8682431421244595,0.69
-0.012034879485087503,0.166162428291853,-1.7757515000456696,-1.7482442015994755,-0.22947990059069495,-0.6201736729460426,1.09
-0.012034879485087503,0.166162428291853,-1.7757515000456696,-1.7482442015994755,-0.22947990059069495,-0.3721042037676257,1.67
-0.012034879485087503,0.166162428291853,-1.7757515000456696,-1.7482442015994755,-0.22947990059069495,-0.12403473458920858,2.46
-0.012034879485087503,0.166162428291853,-1.7757515000456696,-1.7482442015994755,-0.22947990059069495,0.12403473458920802,3.43
-0.012034879485087503,0.166162428291853,-1.7757515000456696,-1.7482442015994755,-0.22947990059069495,0.37210420376762515,4.62
-0.012034879485087503,0.166162428291853,-1.7757515000456696,-1.7482442015994755,-0.22947990059069495,0.6201736729460418,6.86
-0.012034879485087503,0.166162428291853,-1.7757515000456696,-1.7482442015994755,-0.22947990059069495,0.868243142124459,11.56
-0.012034879485087503,0.166162428291853,-1.7757515000456696,-1.7482442015994755,-0.22947990059069495,1.116312611302876,20.63
-0.012034879485087503,0.166162428291853,-1.7757515000456696,-1.7482442015994755,-0.22947990059069495,1.3643820804812927,34.5
-0.012034879485087503,0.166162428291853,-1.7757515000456696,-1.7482442015994755,-0.22947990059069495,1.6124515496597098,54.23
0.05415695768289582,-0.09187804858490722,1.390735470653804,1.8512286581307522,-0.1487029755827694,-1.6124515496597103,0.28
0.05415695768289582,-0.09187804858490722,1.390735470653804,1.8512286581307522,-0.1487029755827694,-1.3643820804812934,0.44
0.05415695768289582,-0.09187804858490722,1.390735470653804,1.8512286581307522,-0.1487029755827694,-1.1163126113028765,0.7
0.05415695768289582,-0.09187804858490722,1.390735470653804,1.8512286581307522,-0.1487029755827694,-0.8682431421244595,1.07
0.05415695768289582,-0.09187804858490722,1.390735470653804,1.8512286581307522,-0.1487029755827694,-0.6201736729460426,1.57
0.05415695768289582,-0.09187804858490722,1.390735470653804,1.8512286581307522,-0.1487029755827694,-0.3721042037676257,2.23
0.05415695768289582,-0.09187804858490722,1.390735470653804,1.8512286581307522,-0.1487029755827694,-0.12403473458920858,3.09
0.05415695768289582,-0.09187804858490722,1.390735470653804,1.8512286581307522,-0.1487029755827694,0.12403473458920802,4.09
0.05415695768289582,-0.09187804858490722,1.390735470653804,1.8512286581307522,-0.1487029755827694,0.37210420376762515,5.82
0.05415695768289582,-0.09187804858490722,1.390735470653804,1.8512286581307522,-0.1487029755827694,0.6201736729460418,8.28
0.05415695768289582,-0.09187804858490722,1.390735470653804,1.8512286581307522,-0.1487029755827694,0.868243142124459,12.8
0.05415695768289582,-0.09187804858490722,1.390735470653804,1.8512286581307522,-0.1487029755827694,1.116312611302876,20.41
0.05415695768289582,-0.09187804858490722,1.390735470653804,1.8512286581307522,-0.1487029755827694,1.3643820804812927,32.34
0.05415695768289582,-0.09187804858490722,1.390735470653804,1.8512286581307522,-0.1487029755827694,1.6124515496597098,47.29
-0.012034879485087503,0.8972771127760204,-0.03418366616095727,-0.17690071968678758,0.4571239619766714,-1.6124515496597103,0.2
-0.012034879485087503,0.8972771127760204,-0.03418366616095727,-0.17690071968678758,0.4571239619766714,-1.3643820804812934,0.38
-0.012034879485087503,0.8972771127760204,-0.03418366616095727,-0.17690071968678758,0.4571239619766714,-1.1163126113028765,0.64
-0.012034879485087503,0.8972771127760204,-0.03418366616095727,-0.17690071968678758,0.4571239619766714,-0.8682431421244595,0.97
-0.012034879485087503,0.8972771127760204,-0.03418366616095727,-0.17690071968678758,0.4571239619766714,-0.6201736729460426,1.36
-0.012034879485087503,0.8972771127760204,-0.03418366616095727,-0.17690071968678758,0.4571239619766714,-0.3721042037676257,1.98
-0.012034879485087503,0.8972771127760204,-0.03418366616095727,-0.17690071968678758,0.4571239619766714,-0.12403473458920858,2.91
-0.012034879485087503,0.8972771127760204,-0.03418366616095727,-0.17690071968678758,0.4571239619766714,0.12403473458920802,4.35
-0.012034879485087503,0.8972771127760204,-0.03418366616095727,-0.17690071968678758,0.4571239619766714,0.37210420376762515,5.79
-0.012034879485087503,0.8972771127760204,-0.03418366616095727,-0.17690071968678758,0.4571239619766714,0.6201736729460418,8.04
-0.012034879485087503,0.8972771127760204,-0.03418366616095727,-0.17690071968678758,0.4571239619766714,0.868243142124459,12.15
-0.012034879485087503,0.8972771127760204,-0.03418366616095727,-0.17690071968678758,0.4571239619766714,1.116312611302876,19.18
-0.012034879485087503,0.8972771127760204,-0.03418366616095727,-0.17690071968678758,0.4571239619766714,1.3643820804812927,30.09
-0.012034879485087503,0.8972771127760204,-0.03418366616095727,-0.17690071968678758,0.4571239619766714,1.6124515496597098,44.38
0.12034879485087885,-0.7799859869229472,-0.03418366616095727,0.3529709195628398,-0.5525876006223972,-1.6124515496597103,0.15
0.12034879485087885,-0.7799859869229472,-0.03418366616095727,0.3529709195628398,-0.5525876006223972,-1.3643820804812934,0.32
0.12034879485087885,-0.7799859869229472,-0.03418366616095727,0.3529709195628398,-0.5525876006223972,-1.1163126113028765,0.55
0.12034879485087885,-0.7799859869229472,-0.03418366616095727,0.3529709195628398,-0.5525876006223972,-0.8682431421244595,0.86
0.12034879485087885,-0.7799859869229472,-0.03418366616095727,0.3529709195628398,-0.5525876006223972,-0.6201736729460426,1.24
0.12034879485087885,-0.7799859869229472,-0.03418366616095727,0.3529709195628398,-0.5525876006223972,-0.3721042037676257,1.76
0.12034879485087885,-0.7799859869229472,-0.03418366616095727,0.3529709195628398,-0.5525876006223972,-0.12403473458920858,2.49
0.12034879485087885,-0.7799859869229472,-0.03418366616095727,0.3529709195628398,-0.5525876006223972,0.12403473458920802,3.45
0.12034879485087885,-0.7799859869229472,-0.03418366616095727,0.3529709195628398,-0.5525876006223972,0.37210420376762515,4.83
0.12034879485087885,-0.7799859869229472,-0.03418366616095727,0.3529709195628398,-0.5525876006223972,0.6201736729460418,7.37
0.12034879485087885,-0.7799859869229472,-0.03418366616095727,0.3529709195628398,-0.5525876006223972,0.868243142124459,12.76
0.12034879485087885,-0.7799859869229472,-0.03418366616095727,0.3529709195628398,-0.5525876006223972,1.116312611302876,21.99
0.12034879485087885,-0.7799859869229472,-0.03418366616095727,0.3529709195628398,-0.5525876006223972,1.3643820804812927,35.64
0.12034879485087885,-0.7799859869229472,-0.03418366616095727,0.3529709195628398,-0.5525876006223972,1.6124515496597098,53.07
1.5765692125465107,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,-1.6124515496597103,0.11
1.5765692125465107,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,-1.3643820804812934,0.24
1.5765692125465107,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,-1.1163126113028765,0.49
1.5765692125465107,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,-0.8682431421244595,0.79
1.5765692125465107,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,-0.6201736729460426,1.28
1.5765692125465107,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,-0.3721042037676257,1.96
1.5765692125465107,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,-0.12403473458920858,2.88
1.5765692125465107,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,0.12403473458920802,4.14
1.5765692125465107,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,0.37210420376762515,5.96
1.5765692125465107,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,0.6201736729460418,9.07
1.5765692125465107,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,0.868243142124459,14.93
1.5765692125465107,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,1.116312611302876,24.13
1.5765692125465107,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,1.3643820804812927,38.12
1.5765692125465107,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,1.6124515496597098,55.44
-1.7330226458526523,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,-1.6124515496597103,0.07
-1.7330226458526523,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,-1.3643820804812934,0.18
-1.7330226458526523,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,-1.1163126113028765,0.4
-1.7330226458526523,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,-0.8682431421244595,0.7
-1.7330226458526523,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,-0.6201736729460426,1.14
-1.7330226458526523,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,-0.3721042037676257,1.83
-1.7330226458526523,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,-0.12403473458920858,2.77
-1.7330226458526523,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,0.12403473458920802,4.12
-1.7330226458526523,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,0.37210420376762515,5.41
-1.7330226458526523,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,0.6201736729460418,7.87
-1.7330226458526523,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,0.868243142124459,12.71
-1.7330226458526523,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,1.116312611302876,21.02
-1.7330226458526523,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,1.3643820804812927,34.58
-1.7330226458526523,0.03714218985347049,-0.07376475329470336,0.09717081785612378,-0.22947990059069495,1.6124515496597098,51.77
1.5765692125465107,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,-1.6124515496597103,0.08
1.5765692125465107,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,-1.3643820804812934,0.26
1.5765692125465107,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,-1.1163126113028765,0.5
1.5765692125465107,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,-0.8682431421244595,0.83
1.5765692125465107,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,-0.6201736729460426,1.28
1.5765692125465107,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,-0.3721042037676257,1.9
1.5765692125465107,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,-0.12403473458920858,2.68
1.5765692125465107,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,0.12403473458920802,3.76
1.5765692125465107,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,0.37210420376762515,5.57
1.5765692125465107,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,0.6201736729460418,8.76
1.5765692125465107,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,0.868243142124459,14.24
1.5765692125465107,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,1.116312611302876,23.05
1.5765692125465107,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,1.3643820804812927,35.46
1.5765692125465107,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,1.6124515496597098,51.99
-1.7330226458526523,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,-1.6124515496597103,0.08
-1.7330226458526523,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,-1.3643820804812934,0.24
-1.7330226458526523,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,-1.1163126113028765,0.45
-1.7330226458526523,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,-0.8682431421244595,0.77
-1.7330226458526523,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,-0.6201736729460426,1.19
-1.7330226458526523,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,-0.3721042037676257,1.76
-1.7330226458526523,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,-0.12403473458920858,2.59
-1.7330226458526523,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,0.12403473458920802,3.85
-1.7330226458526523,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,0.37210420376762515,5.27
-1.7330226458526523,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,0.6201736729460418,7.74
-1.7330226458526523,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,0.868243142124459,12.4
-1.7330226458526523,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,1.116312611302876,20.91
-1.7330226458526523,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,1.3643820804812927,33.23
-1.7330226458526523,0.03714218985347049,1.23241112211883,0.005813638675153044,1.2245047495519632,1.6124515496597098,49.14
0.05415695768289582,-1.468093925260987,1.2719922092525762,-0.45097225722969814,1.2245047495519632,-1.6124515496597103,0.08
0.05415695768289582,-1.468093925260987,1.2719922092525762,-0.45097225722969814,1.2245047495519632,-1.3643820804812934,0.25
0.05415695768289582,-1.468093925260987,1.2719922092525762,-0.45097225722969814,1.2245047495519632,-1.1163126113028765,0.46
0.05415695768289582,-1.468093925260987,1.2719922092525762,-0.45097225722969814,1.2245047495519632,-0.8682431421244595,0.75
0.05415695768289582,-1.468093925260987,1.2719922092525762,-0.45097225722969814,1.2245047495519632,-0.6201736729460426,1.11
0.05415695768289582,-1.468093925260987,1.2719922092525762,-0.45097225722969814,1.2245047495519632,-0.3721042037676257,1.57
0.05415695768289582,-1.468093925260987,1.2719922092525762,-0.45097225722969814,1.2245047495519632,-0.12403473458920858,2.17
0.05415695768289582,-1.468093925260987,1.2719922092525762,-0.45097225722969814,1.2245047495519632,0.12403473458920802,2.98
0.05415695768289582,-1.468093925260987,1.2719922092525762,-0.45097225722969814,1.2245047495519632,0.37210420376762515,4.42
0.05415695768289582,-1.468093925260987,1.2719922092525762,-0.45097225722969814,1.2245047495519632,0.6201736729460418,7.84
0.05415695768289582,-1.468093925260987,1.2719922092525762,-0.45097225722969814,1.2245047495519632,0.868243142124459,14.11
0.05415695768289582,-1.468093925260987,1.2719922092525762,-0.45097225722969814,1.2245047495519632,1.116312611302876,24.14
0.05415695768289582,-1.468093925260987,1.2719922092525762,-0.45097225722969814,1.2245047495519632,1.3643820804812927,37.95
0.05415695768289582,-1.468093925260987,1.2719922092525762,-0.45097225722969814,1.2245047495519632,1.6124515496597098,55.17
0.05415695768289582,-1.468093925260987,-0.11334584042844595,-0.4692436930658918,-0.18909143808673126,-1.6124515496597103,0.1
0.05415695768289582,-1.468093925260987,-0.11334584042844595,-0.4692436930658918,-0.18909143808673126,-1.3643820804812934,0.23
0.05415695768289582,-1.468093925260987,-0.11334584042844595,-0.4692436930658918,-0.18909143808673126,-1.1163126113028765,0.47
0.05415695768289582,-1.468093925260987,-0.11334584042844595,-0.4692436930658918,-0.18909143808673126,-0.8682431421244595,0.76
0.05415695768289582,-1.468093925260987,-0.11334584042844595,-0.4692436930658918,-0.18909143808673126,-0.6201736729460426,1.15
0.05415695768289582,-1.468093925260987,-0.11334584042844595,-0.4692436930658918,-0.18909143808673126,-0.3721042037676257,1.65
0.05415695768289582,-1.468093925260987,-0.11334584042844595,-0.4692436930658918,-0.18909143808673126,-0.12403473458920858,2.28
0.05415695768289582,-1.468093925260987,-0.11334584042844595,-0.4692436930658918,-0.18909143808673126,0.12403473458920802,3.09
0.05415695768289582,-1.468093925260987,-0.11334584042844595,-0.4692436930658918,-0.18909143808673126,0.37210420376762515,4.41
0.05415695768289582,-1.468093925260987,-0.11334584042844595,-0.4692436930658918,-0.18909143808673126,0.6201736729460418,7.51
0.05415695768289582,-1.468093925260987,-0.11334584042844595,-0.4692436930658918,-0.18909143808673126,0.868243142124459,13.77
0.05415695768289582,-1.468093925260987,-0.11334584042844595,-0.4692436930658918,-0.18909143808673126,1.116312611302876,23.96
0.05415695768289582,-1.468093925260987,-0.11334584042844595,-0.4692436930658918,-0.18909143808673126,1.3643820804812927,37.38
0.05415695768289582,-1.468093925260987,-0.11334584042844595,-0.4692436930658918,-0.18909143808673126,1.6124515496597098,56.46
0.05415695768289582,-1.468093925260987,-1.7757515000456696,-2.058858610814774,-0.22947990059069495,-1.6124515496597103,0.05
0.05415695768289582,-1.468093925260987,-1.7757515000456696,-2.058858610814774,-0.22947990059069495,-1.3643820804812934,0.17
0.05415695768289582,-1.468093925260987,-1.7757515000456696,-2.058858610814774,-0.22947990059069495,-1.1163126113028765,0.35
0.05415695768289582,-1.468093925260987,-1.7757515000456696,-2.058858610814774,-0.22947990059069495,-0.8682431421244595,0.63
0.05415695768289582,-1.468093925260987,-1.7757515000456696,-2.058858610814774,-0.22947990059069495,-0.6201736729460426,1.01
0.05415695768289582,-1.468093925260987,-1.7757515000456696,-2.058858610814774,-0.22947990059069495,-0.3721042037676257,1.43
0.05415695768289582,-1.468093925260987,-1.7757515000456696,-2.058858610814774,-0.22947990059069495,-0.12403473458920858,2.05
0.05415695768289582,-1.468093925260987,-1.7757515000456696,-2.058858610814774,-0.22947990059069495,0.12403473458920802,2.73
0.05415695768289582,-1.468093925260987,-1.7757515000456696,-2.058858610814774,-0.22947990059069495,0.37210420376762515,3.87
0.05415695768289582,-1.468093925260987,-1.7757515000456696,-2.058858610814774,-0.22947990059069495,0.6201736729460418,7.19
0.05415695768289582,-1.468093925260987,-1.7757515000456696,-2.058858610814774,-0.22947990059069495,0.868243142124459,13.96
0.05415695768289582,-1.468093925260987,-1.7757515000456696,-2.058858610814774,-0.22947990059069495,1.116312611302876,25.18
0.05415695768289582,-1.468093925260987,-1.7757515000456696,-2.058858610814774,-0.22947990059069495,1.3643820804812927,41.34
0.05415695768289582,-1.468093925260987,-1.7757515000456696,-2.058858610814774,-0.22947990059069495,1.6124515496597098,62.42
1.5765692125465107,1.5423783049679327,-0.03418366616095727,0.553956713760975,-0.22947990059069495,-1.6124515496597103,0.03
1.5765692125465107,1.5423783049679327,-0.03418366616095727,0.553956713760975,-0.22947990059069495,-1.3643820804812934,0.18
1.5765692125465107,1.5423783049679327,-0.03418366616095727,0.553956713760975,-0.22947990059069495,-1.1163126113028765,0.4
1.5765692125465107,1.5423783049679327,-0.03418366616095727,0.553956713760975,-0.22947990059069495,-0.8682431421244595,0.73
1.5765692125465107,1.5423783049679327,-0.03418366616095727,0.553956713760975,-0.22947990059069495,-0.6201736729460426,1.3
1.5765692125465107,1.5423783049679327,-0.03418366616095727,0.553956713760975,-0.22947990059069495,-0.3721042037676257,2.16
1.5765692125465107,1.5423783049679327,-0.03418366616095727,0.553956713760975,-0.22947990059069495,-0.12403473458920858,3.35
